run,iteration,fitness,sure_generated
5,205,1.6697275384558452e-07,0
6,205,8.5560550644459e-08,0
7,205,7.259251901814423e-07,0
8,205,9.896152164401428e-08,0
9,205,1.8987159933203657e-07,0
10,205,6.092821536185511e-08,0
1,206,7.568555133730115e-07,0
2,206,8.799013357929653e-07,0
3,206,1.678723862141851e-07,0
4,206,1.0547204283284373e-06,0
5,206,1.2208836608351703e-07,0
6,206,6.860496881699873e-08,0
7,206,3.3162149293275434e-07,0
8,206,1.1622668694144522e-07,0
9,206,2.7355295628694876e-07,0
10,206,1.4361413036567683e-07,0
1,207,1.8341934264753945e-05,0
2,207,3.5080495308648096e-07,0
3,207,3.211310399819922e-07,0
4,207,8.563616802348406e-07,0
5,207,1.310942252530367e-07,0
6,207,6.211804048916747e-08,0
7,207,5.648843171002227e-07,0
8,207,1.8848982108465862e-07,0
9,207,4.055947329106857e-07,0
10,207,2.8652021910602343e-07,0
1,208,4.845100193051621e-06,0
2,208,2.199333948738058e-06,0
3,208,4.478754362935433e-07,0
4,208,5.556428206432429e-08,0
5,208,1.3501465900844778e-07,0
6,208,1.3491050765424006e-07,0
7,208,6.093418392083549e-07,0
8,208,9.198817707556373e-08,0
9,208,1.242681975099913e-07,0
10,208,4.933003197038488e-07,0
1,209,5.640127710648812e-06,0
2,209,1.1648292002064409e-06,0
3,209,3.746734478227154e-07,0
4,209,1.016732085190597e-07,0
5,209,1.1205989380869141e-07,0
6,209,9.2290520115057e-08,0
7,209,6.754455625923583e-07,0
8,209,2.898718207688944e-07,0
9,209,8.251854666241343e-08,0
10,209,1.9924499383705552e-07,0
1,210,7.374750907729322e-07,0
2,210,3.505445874907309e-06,0
3,210,4.592989739649056e-07,0
4,210,3.331735172196204e-07,0
5,210,1.2421516260019416e-07,0
6,210,5.537990688253558e-08,0
7,210,7.295304982335438e-08,0
8,210,7.141061075799371e-08,0
9,210,3.946094864204497e-07,0
10,210,1.0873405642541911e-07,0
1,211,1.3821451716466981e-07,0
2,211,4.398814326123102e-06,0
3,211,2.995643058056885e-07,0
4,211,8.757990030971996e-07,0
5,211,1.033413639106584e-07,0
6,211,5.566631955389312e-08,0
7,211,9.018486366585421e-07,0
8,211,1.1325997206768079e-07,0
9,211,2.0786885102097585e-07,0
10,211,7.384367108898005e-07,0
1,212,8.056146043600165e-07,0
2,212,1.4643215990872704e-06,0
3,212,3.4888131494881236e-07,0
4,212,5.042110160502489e-07,0
5,212,1.4306623086213222e-07,0
6,212,6.311925204727231e-08,0
7,212,1.5952076637404389e-06,0
8,212,1.310532695697475e-07,0
9,212,2.0384078425195185e-07,0
10,212,1.9433363718235341e-07,0
1,213,6.923913588252617e-06,0
2,213,2.2157632884045597e-06,0
3,213,4.052141662214126e-07,0
4,213,2.6530544801062206e-06,0
5,213,2.467788817739347e-07,0
6,213,1.1130673271964042e-07,0
7,213,3.0562608799300506e-07,0
8,213,4.9460108897392274e-08,0
9,213,1.5181602464053867e-07,0
10,213,4.892517040389066e-07,0
1,214,5.669011898135068e-06,0
2,214,3.2145098884939216e-06,0
3,214,3.3996536785707576e-07,0
4,214,1.519786110293353e-07,0
5,214,1.9534550688149466e-07,0
6,214,4.5982826435420066e-08,0
7,214,8.801612949582704e-08,0
8,214,2.7246099421063263e-07,0
9,214,3.103232302237302e-07,0
10,214,9.187849627778633e-07,0
1,215,1.5748983059893362e-05,0
2,215,2.8786018901882926e-07,0
3,215,2.827564173912833e-07,0
4,215,3.1217627594060104e-08,0
5,215,7.286191561206579e-08,0
6,215,1.0974668640528762e-07,0
7,215,6.559093321811815e-07,0
8,215,2.415858659787773e-07,0
9,215,7.289202130777994e-07,0
10,215,3.0245035986808944e-07,0
1,216,2.2936480092994316e-07,0
2,216,5.00836358696688e-06,0
3,216,3.690774690312537e-07,0
4,216,9.178236268780893e-07,0
5,216,1.440836427946124e-07,0
6,216,7.857956774159902e-08,0
7,216,1.520733917459438e-06,0
8,216,2.593335466372082e-07,0
9,216,1.3237851703706838e-07,0
10,216,4.7122986757131e-07,0
1,217,3.091946382483002e-06,0
2,217,1.303940564412187e-07,0
3,217,1.0826955758602708e-06,0
4,217,3.3495323350507533e-06,0
5,217,3.974043636389979e-07,0
6,217,9.676692513949092e-08,0
7,217,2.387679103321716e-07,0
8,217,8.398389894637148e-08,0
9,217,1.2222110967741173e-07,0
10,217,5.803149747407588e-07,0
1,218,9.587301974534057e-06,0
2,218,6.107342755967693e-07,0
3,218,2.095886486586096e-07,0
4,218,9.691766535979696e-07,0
5,218,2.0326778837898019e-07,0
6,218,9.643338216847042e-08,0
7,218,1.8858618204831146e-06,0
8,218,2.7307282834954094e-07,0
9,218,1.9717717236744647e-07,0
10,218,5.730001930714934e-07,0
1,219,4.988217187928967e-05,0
2,219,4.951426490151789e-06,0
3,219,7.127574122023361e-07,0
4,219,6.841083290964889e-07,0
5,219,3.9845474475441733e-07,0
6,219,9.549654578222544e-08,0
7,219,7.44537715036131e-07,0
8,219,3.347875576764636e-07,0
9,219,3.679625137920084e-07,0
10,219,1.1292690942354966e-06,0
1,220,3.3178827152369195e-07,0
2,220,1.1524477940838551e-06,0
3,220,2.297533399087115e-07,0
4,220,1.3361811568302073e-07,0
5,220,2.9808018098265165e-07,0
6,220,8.367381809648577e-08,0
7,220,5.359586907616176e-08,0
8,220,5.8628007337802046e-08,0
9,220,1.4118877800228802e-07,0
10,220,1.0373844361311058e-06,0
1,221,3.553099986675079e-06,0
2,221,2.2040886449303798e-07,0
3,221,5.378576588555006e-07,0
4,221,3.2657115411893756e-07,0
5,221,1.4193348363278346e-07,0
6,221,6.178591860361848e-08,0
7,221,4.321380231431249e-07,0
8,221,4.098761863247091e-08,0
9,221,2.243342009933258e-07,0
10,221,1.374425409039759e-07,0
1,222,3.506870370983961e-06,0
2,222,5.518251327885082e-06,0
3,222,1.5131333839235594e-06,0
4,222,3.7539527397711936e-07,0
5,222,2.678974624359398e-07,0
6,222,9.206740969602834e-08,0
7,222,1.4491437241304084e-06,0
8,222,2.3564363971217972e-07,0
9,222,4.906917752123263e-07,0
10,222,4.4284513478487497e-07,0
1,223,3.3825858736236114e-06,0
2,223,1.3142532679921715e-06,0
3,223,3.7864978708057606e-07,0
4,223,1.6085189713521686e-07,0
5,223,1.8390439038284967e-07,0
6,223,5.972823657884874e-08,0
7,223,2.1880698852783098e-07,0
8,223,7.521199307802817e-08,0
9,223,5.387218493524415e-07,0
10,223,4.923819574287336e-07,0
1,224,1.6951509678619914e-05,0
2,224,9.150670621238532e-07,0
3,224,1.4326363384498109e-07,0
4,224,8.018921562324977e-07,0
5,224,1.3826968370267423e-07,0
6,224,3.819708638275188e-08,0
7,224,7.99043164079194e-07,0
8,224,1.3702461387765652e-07,0
9,224,6.743033509337693e-08,0
10,224,3.049127599297208e-07,0
1,225,1.3232667583906732e-07,0
2,225,1.0066135018860223e-06,0
3,225,2.1238891179109487e-07,0
4,225,8.073729986790568e-07,0
5,225,4.3766098656305985e-07,0
6,225,7.645864741334663e-08,0
7,225,7.792606879775121e-07,0
8,225,1.495643005000602e-07,0
9,225,3.596079238832317e-07,0
10,225,6.613242362618621e-07,0
1,226,4.554507995635504e-06,0
2,226,1.0022996548286756e-06,0
3,226,1.0641228698204941e-07,0
4,226,8.074238735389372e-07,0
5,226,3.4802184245563694e-07,0
6,226,7.450636729799953e-08,0
7,226,1.666198613747838e-06,0
8,226,2.0516036158824136e-07,0
9,226,2.8052900802322256e-07,0
10,226,4.681650125348824e-07,0
1,227,2.771040271909442e-06,0
2,227,2.4380776721955044e-06,0
3,227,3.038926195131353e-07,0
4,227,8.011534191609826e-06,0
5,227,2.0618526264115644e-07,0
6,227,7.278072899907784e-08,0
7,227,7.223077602702688e-08,0
8,227,1.1766314145233991e-07,0
9,227,1.5301125699807017e-07,0
10,227,5.468592121360416e-07,0
1,228,1.3001399565837346e-06,0
2,228,1.3951796518085757e-06,0
3,228,1.8853194205803447e-07,0
4,228,1.4741603990842123e-05,0
5,228,1.1798674393048714e-07,0
6,228,6.440647837280267e-08,0
7,228,1.6368451838388864e-07,0
8,228,1.694514537575742e-07,0
9,228,1.5801036568063864e-07,0
10,228,7.895920930423017e-07,0
1,229,3.676246933537186e-06,0
2,229,6.979159479669761e-06,0
3,229,2.0309784076744108e-07,0
4,229,9.548004527459852e-06,0
5,229,1.3193624681662186e-07,0
6,229,6.377007366609178e-08,0
7,229,9.663946087812292e-08,0
8,229,8.270831841628024e-08,0
9,229,3.9980992028176843e-07,0
10,229,6.883037713123485e-07,0
1,230,4.885790986008942e-06,0
2,230,1.7776843606043258e-06,0
3,230,2.787947153137793e-07,0
4,230,7.03533373780374e-07,0
5,230,2.6321882273805386e-07,0
6,230,8.617531221943864e-08,0
7,230,3.4496046907861455e-08,0
8,230,2.3056647080466064e-07,0
9,230,5.6141050919222835e-08,0
10,230,2.768474018921552e-07,0
1,231,4.86408794131421e-07,0
2,231,2.2729934698872967e-06,0
3,231,1.3469370685470494e-07,0
4,231,4.731178250949597e-06,0
5,231,2.3715082875241933e-07,0
6,231,7.692341341680731e-08,0
7,231,3.3472343829998863e-07,0
8,231,2.2763617835153127e-07,0
9,231,9.583634863474799e-08,0
10,231,7.305335429919069e-07,0
1,232,3.951333383156452e-06,0
2,232,1.5740499748062575e-06,0
3,232,3.2174506259252666e-07,0
4,232,6.747682164132129e-07,0
5,232,1.6601921970504918e-07,0
6,232,1.0913514358890097e-07,0
7,232,9.029628245116328e-07,0
8,232,3.956315808295585e-08,0
9,232,1.8660252010249678e-07,0
10,232,2.974340134187514e-07,0
1,233,2.8008436856907792e-05,0
2,233,7.53307688228233e-07,0
3,233,2.819392932451592e-07,0
4,233,8.763009645917919e-06,0
5,233,1.374184250835242e-07,0
6,233,5.9210957914501705e-08,0
7,233,3.387493165973865e-07,0
8,233,1.4085945565511793e-07,0
9,233,1.1268397059893687e-07,0
10,233,3.672835759971349e-07,0
1,234,2.7203750505577773e-06,0
2,234,1.503152702753141e-06,0
3,234,7.63052071306447e-07,0
4,234,2.185536658316778e-07,0
5,234,2.1369341141053155e-07,0
6,234,3.305569507006112e-08,0
7,234,9.625653092371067e-07,0
8,234,2.6940691100207914e-07,0
9,234,5.975495014354237e-07,0
10,234,3.3908207797139767e-07,0
1,235,1.314174653543887e-07,0
2,235,6.549465183525172e-07,0
3,235,1.0652773880792665e-06,0
4,235,4.170474767306587e-06,0
5,235,2.8593765932782844e-07,0
6,235,1.0837558761522814e-07,0
7,235,7.254588467731082e-07,0
8,235,1.8071472140945843e-07,0
9,235,2.526335549646319e-07,0
10,235,2.0551865986817575e-07,0
1,236,2.450341526127886e-05,0
2,236,1.2604892845047289e-06,0
3,236,1.9446866872385726e-07,0
4,236,1.3543284467232297e-06,0
5,236,4.11081003903746e-07,0
6,236,4.2534423982942826e-08,0
7,236,6.839531465629989e-07,0
8,236,6.809602837165585e-08,0
9,236,1.811966683362698e-07,0
10,236,5.21255969943013e-07,0
1,237,7.1835002017905936e-06,0
2,237,1.458814580246326e-07,0
3,237,6.883914238642319e-07,0
4,237,2.906709823946585e-07,0
5,237,3.5688947264134185e-07,0
6,237,9.858797511697048e-08,0
7,237,1.115944954221959e-07,0
8,237,1.2222814405049576e-07,0
9,237,1.0431401875621304e-07,0
10,237,1.9413036511650716e-07,0
1,238,1.526953155916999e-06,0
2,238,7.212325726868585e-06,0
3,238,4.963443416272639e-07,0
4,238,1.0921085191739621e-07,0
5,238,3.0547303708772233e-07,0
6,238,1.937916351835156e-07,0
7,238,1.1849682550746365e-06,0
8,238,1.4127348890724534e-07,0
9,238,2.412858748357394e-07,0
10,238,4.926246788272692e-07,0
1,239,6.911940999998478e-06,0
2,239,1.3220434880167886e-07,0
3,239,2.7220318088438944e-07,0
4,239,1.8423912706566625e-07,0
5,239,1.1776289454701327e-07,0
6,239,1.1571332692028591e-07,0
7,239,7.604487564094597e-07,0
8,239,2.84699012809142e-07,0
9,239,1.1895844664877586e-07,0
10,239,6.287548330874415e-07,0
1,240,1.4665130038338248e-05,0
2,240,4.555884629553475e-07,0
3,240,9.698310350358952e-07,0
4,240,5.338938080967637e-06,0
5,240,1.9095220693543524e-07,0
6,240,7.743743424271088e-08,0
7,240,1.2642591400435776e-06,0
8,240,1.9287884356344875e-07,0
9,240,4.955825261276914e-07,0
10,240,1.0270176176163659e-07,0
1,241,1.7433404764233273e-06,0
2,241,4.006922722510353e-07,0
3,241,2.6378378947811143e-07,0
4,241,1.6453745956823695e-06,0
5,241,4.322080542351614e-07,0
6,241,4.5476618026896176e-08,0
7,241,7.146651341827237e-07,0
8,241,1.3257897535368102e-07,0
9,241,2.400435619165364e-07,0
10,241,4.501568184878124e-07,0
1,242,4.142113539273851e-06,0
2,242,1.5427531252498738e-06,0
3,242,7.066770422170521e-07,0
4,242,9.24340474739438e-06,0
5,242,1.384409245019924e-07,0
6,242,7.319137296235567e-08,0
7,242,8.2275090562689e-07,0
8,242,7.433285986735427e-08,0
9,242,2.6013771048383205e-07,0
10,242,4.2480635897845787e-07,0
1,243,1.9639311688024463e-07,0
2,243,2.3406762466038344e-06,0
3,243,1.1451628267877823e-07,0
4,243,8.096466785900702e-07,0
5,243,1.1957189371969434e-07,0
6,243,5.104662648136582e-08,0
7,243,2.426723995085922e-06,0
8,243,7.755081554705612e-08,0
9,243,7.058551432237437e-08,0
10,243,7.550233931397088e-07,0
1,244,6.707734428346157e-06,0
2,244,1.4382642348209629e-06,0
3,244,3.0739118983547087e-07,0
4,244,5.61254068998096e-07,0
5,244,6.448379963330808e-08,0
6,244,8.152648689474518e-08,0
7,244,3.2227319479716243e-07,0
8,244,3.053211798942357e-07,0
9,244,4.3160676455045177e-07,0
10,244,1.5548106091500813e-07,0
1,245,1.1339759112161119e-05,0
2,245,2.602577524157823e-06,0
3,245,1.8581759775315732e-07,0
4,245,6.231325642147567e-06,0
5,245,1.2264582949228497e-07,0
6,245,9.24515859423991e-08,0
7,245,5.241466851657606e-07,0
8,245,8.168686349563359e-08,0
9,245,9.807794043581453e-08,0
10,245,7.143309233015316e-08,0
1,246,1.0552495041338261e-05,0
2,246,9.166431595986069e-07,0
3,246,1.074308357829068e-07,0
4,246,2.6257859644829296e-05,0
5,246,5.493241701515217e-07,0
6,246,1.155450561896032e-07,0
7,246,5.052183382758813e-07,0
8,246,2.9184532124304496e-08,0
9,246,5.367827498048428e-07,0
10,246,7.26555867913703e-07,0
1,247,3.558109938239795e-06,0
2,247,1.698800929261779e-06,0
3,247,3.025184014404658e-07,0
4,247,2.632227165122458e-07,0
5,247,3.5375180118535354e-07,0
6,247,5.0671580709149566e-08,0
7,247,3.810543205418071e-07,0
8,247,8.996717326681392e-08,0
9,247,7.165938882280898e-07,0
10,247,5.660259816409052e-08,0
1,248,5.542828148463741e-06,0
2,248,3.0736746339243837e-06,0
3,248,4.0274699131259695e-07,0
4,248,4.898340080217167e-07,0
5,248,5.4144418726309596e-08,0
6,248,9.237655262950284e-08,0
7,248,4.451839288321935e-07,0
8,248,8.701002229827282e-08,0
9,248,5.975037424832408e-07,0
10,248,1.7790128481465217e-07,0
1,249,9.294600999965041e-07,0
2,249,1.9920862541766837e-06,0
3,249,3.6781131029783865e-07,0
4,249,9.87418147246899e-08,0
5,249,2.24503693857514e-07,0
6,249,7.721996553300414e-08,0
7,249,2.087709390252712e-06,0
8,249,1.7325380952115665e-07,0
9,249,6.493183946076897e-08,0
10,249,5.212071982896305e-07,0
1,250,2.2242782051762333e-06,0
2,250,9.620646324037807e-07,0
3,250,1.803728366667201e-07,0
4,250,1.0969552022288553e-06,0
5,250,1.1380017639339712e-07,0
6,250,5.3056599114142955e-08,0
7,250,1.076625721907476e-07,0
8,250,1.2236814939114993e-07,0
9,250,9.935430966834247e-08,0
10,250,1.0841360875701866e-07,0
1,251,1.0793537512654439e-06,0
2,251,1.182167852675775e-05,0
3,251,1.2322735756242764e-06,0
4,251,1.2371354785045696e-07,0
5,251,6.608510005889912e-08,0
6,251,9.179007065540645e-08,0
7,251,3.0325048783197417e-07,0
8,251,1.3005421806155937e-07,0
9,251,6.977959543519319e-08,0
10,251,1.02078365671332e-06,0
1,252,1.300543863180792e-05,0
2,252,6.364415838788773e-08,0
3,252,6.344533289848187e-07,0
4,252,2.2734125195711385e-06,0
5,252,2.5906399514497025e-07,0
6,252,2.6514601358940126e-07,0
7,252,5.875045872016926e-08,0
8,252,2.403827750185883e-07,0
9,252,3.054891067222343e-06,0
10,252,9.422226554534063e-08,0
1,253,3.2604782518319553e-06,0
2,253,1.7642250895733014e-06,0
3,253,1.1263929309279774e-06,0
4,253,3.9022140185807075e-07,0
5,253,3.3228613460778433e-07,0
6,253,1.358866512646273e-07,0
7,253,5.38748167855374e-07,0
8,253,1.840382708451216e-07,0
9,253,2.0699236813470634e-07,0
10,253,3.088937035045092e-07,0
1,254,8.76437479746528e-06,0
2,254,1.412463461747393e-06,0
3,254,3.1131716582422087e-07,0
4,254,5.301089458953356e-06,0
5,254,3.236290808672493e-07,0
6,254,9.052109817275777e-08,0
7,254,2.8675074759121344e-07,0
8,254,4.2269668654171255e-08,0
9,254,1.5894868283794494e-06,0
10,254,4.009229428447725e-07,0
1,255,1.7372767615597695e-06,0
2,255,5.1326251195860095e-06,0
3,255,8.038929166787057e-08,0
4,255,0.00025515310699120164,0
5,255,1.859982745600064e-07,0
6,255,3.782482949077348e-08,0
7,255,5.230132842370949e-07,0
8,255,1.2304272445362585e-07,0
9,255,1.5912787603156175e-06,0
10,255,1.0056513701783842e-06,0
1,256,3.9878082702671236e-07,0
2,256,5.250877848084201e-07,0
3,256,4.405351603509189e-07,0
4,256,7.19640001989319e-06,0
5,256,2.5180096940857766e-07,0
6,256,5.628375987498657e-08,0
7,256,5.355009307095315e-07,0
8,256,7.636558763124413e-08,0
9,256,5.647835976674287e-08,0
10,256,2.3000157511887664e-07,0
1,257,6.15623150679312e-07,0
2,257,2.577449436103052e-07,0
3,257,3.434401492086181e-07,0
4,257,2.4781382990113343e-07,0
5,257,5.122540756019589e-07,0
6,257,2.1818280515617516e-07,0
7,257,4.941622933074541e-07,0
8,257,1.775472924236965e-07,0
9,257,1.5317205281917268e-07,0
10,257,3.4328999731769727e-07,0
1,258,3.337290036142804e-05,0
2,258,5.408287506725173e-07,0
3,258,2.88146168259118e-07,0
4,258,2.801480695779901e-05,0
5,258,1.4879471166295843e-07,0
6,258,1.196503660594317e-07,0
7,258,5.186283829061722e-07,0
8,258,8.534215112376842e-08,0
9,258,1.0191740784648573e-07,0
10,258,4.748341382310173e-07,0
1,259,5.0192988965136465e-06,0
2,259,2.4672667109371105e-07,0
3,259,3.4755865385704965e-07,0
4,259,1.8980761524289846e-05,0
5,259,3.3007555089170637e-07,0
6,259,3.975115347998326e-08,0
7,259,1.723352340832207e-07,0
8,259,1.392991464399529e-07,0
9,259,6.520990325498133e-08,0
10,259,1.1758143045881297e-06,0
1,260,1.3195210613048403e-07,0
2,260,1.7114430193032604e-06,0
3,260,1.1956414027736173e-06,0
4,260,8.71611791808391e-06,0
5,260,1.0796593841178037e-07,0
6,260,2.2357491502589255e-07,0
7,260,1.6846226458255842e-07,0
8,260,2.4098670792227495e-07,0
9,260,2.6962886749970494e-06,0
10,260,1.7663565188286157e-07,0
1,261,3.03039428217744e-06,0
2,261,4.608701829056372e-07,0
3,261,3.1304904268836253e-07,0
4,261,1.8284872567164712e-06,0
5,261,5.20160412520454e-08,0
6,261,2.0478633189213724e-07,0
7,261,1.260142539649678e-06,0
8,261,2.089504533842046e-07,0
9,261,5.799378044457626e-08,0
10,261,7.786929359099304e-07,0
1,262,6.363912689266726e-06,0
2,262,8.261805533038569e-07,0
3,262,1.2728205547318794e-06,0
4,262,3.251949237892404e-05,0
5,262,2.146483524256837e-07,0
6,262,1.5465633396161138e-07,0
7,262,2.556876381731854e-07,0
8,262,1.7583012379418506e-07,0
9,262,5.413675125964801e-07,0
10,262,1.1956149137404282e-07,0
1,263,1.242816551894066e-06,0
2,263,1.4282746860772022e-06,0
3,263,1.790984072158608e-07,0
4,263,5.0523456593509763e-05,0
5,263,3.346024470829434e-07,0
6,263,2.1573471542524203e-07,0
7,263,7.448421683875495e-07,0
8,263,4.793279799741867e-07,0
9,263,2.2119590425973001e-07,0
10,263,5.755804295404232e-07,0
1,264,6.871827281429432e-06,0
2,264,3.9689524555797107e-08,0
3,264,7.252768909893348e-07,0
4,264,4.508908659772715e-06,0
5,264,1.6504870359312918e-07,0
6,264,9.315907334439544e-08,0
7,264,2.4943969947344158e-06,0
8,264,2.69770026761762e-07,0
9,264,4.440193492882827e-07,0
10,264,5.579590833804104e-07,0
1,265,4.7340477067336906e-06,0
2,265,1.6470907837629056e-07,0
3,265,1.3655633779308118e-07,0
4,265,2.301951326444396e-06,0
5,265,1.621513945337938e-07,0
6,265,6.343658753849013e-08,0
7,265,9.00090981303947e-07,0
8,265,1.918174206139156e-07,0
9,265,1.1054962811840596e-07,0
10,265,6.082047434574633e-07,0
1,266,1.2291108760109637e-05,0
2,266,2.547078565839911e-07,0
3,266,4.2772751385200536e-07,0
4,266,8.5712134023197e-05,0
5,266,2.449799296755373e-07,0
6,266,5.8043077899583295e-08,0
7,266,1.2613267017513863e-06,0
8,266,3.219641371288162e-07,0
9,266,1.35011404722718e-07,0
10,266,2.2343965611071326e-07,0
1,267,3.4472404877305962e-06,0
2,267,1.428078348908457e-06,0
3,267,4.828714850191318e-07,0
4,267,2.1276171082718065e-06,0
5,267,1.4600472297843226e-07,0
6,267,1.7002746233174548e-07,0
7,267,1.2094297119347175e-07,0
8,267,9.870465333960965e-08,0
9,267,3.748096730760153e-07,0
10,267,3.33938373842102e-07,0
1,268,5.51470020582201e-06,0
2,268,1.4741945619789476e-07,0
3,268,4.595434006660071e-07,0
4,268,9.919604963215534e-06,0
5,268,3.8805902136118675e-07,0
6,268,1.4806050785409752e-07,0
7,268,7.241192889750891e-08,0
8,268,2.502581253338576e-07,0
9,268,5.588769909081748e-07,0
10,268,4.0798747136250313e-07,0
1,269,1.2705924063993734e-06,0
2,269,1.0350203183406848e-06,0
3,269,2.402046277438785e-07,0
4,269,2.702963456613361e-06,0
5,269,1.1856497650342135e-07,0
6,269,2.0826773550197686e-07,0
7,269,3.579650069696072e-07,0
8,269,2.2876184857523185e-07,0
9,269,1.3473377293848898e-06,0
10,269,2.9945871915515454e-07,0
1,270,4.714506758318748e-06,0
2,270,5.395007747210911e-07,0
3,270,3.3697830303935916e-07,0
4,270,5.313279325491749e-05,0
5,270,4.979605137123144e-07,0
6,270,1.0110563408716189e-07,0
7,270,4.216645095311833e-07,0
8,270,1.7392659401593846e-07,0
9,270,1.4248889783630148e-06,0
10,270,7.03931704038041e-08,0
1,271,5.442477686301572e-06,0
2,271,3.2459868180012563e-06,0
3,271,3.1431628144673596e-07,0
4,271,2.67383802565746e-05,0
5,271,2.6854371526496834e-07,0
6,271,3.5978979440187686e-07,0
7,271,1.7505664118289133e-06,0
8,271,1.713434016892279e-07,0
9,271,1.7058720658269522e-08,0
10,271,1.5406309330501244e-06,0
1,272,4.049180404308572e-07,0
2,272,2.579597548901802e-07,0
3,272,1.51222820932162e-07,0
4,272,0.00016693600628059357,0
5,272,6.703011479203269e-08,0
6,272,4.153236687898243e-08,0
7,272,3.662659366909793e-07,0
8,272,1.020008539853734e-07,0
9,272,1.1701172297762241e-06,0
10,272,2.273776402716976e-07,0
1,273,3.5266396025690483e-06,0
2,273,3.911217305585524e-08,0
3,273,6.36093659522885e-07,0
4,273,5.814337100673583e-07,0
5,273,2.829556819960999e-07,0
6,273,1.3726537417824147e-07,0
7,273,2.0564851865856326e-07,0
8,273,2.825613023560436e-07,0
9,273,8.80745076869971e-08,0
10,273,3.161255222039472e-07,0
1,274,1.1091551641584374e-05,0
2,274,1.5586945210088743e-06,0
3,274,2.430458323487983e-07,0
4,274,2.392364422121318e-06,0
5,274,1.6040048933518847e-07,0
6,274,3.78542608814314e-07,0
7,274,9.316867135567009e-07,0
8,274,1.5440701872648788e-07,0
9,274,8.07886237907951e-07,0
10,274,5.432682570472025e-08,0
1,275,1.8897415429819375e-05,0
2,275,1.0012450957219698e-06,0
3,275,2.956691957933799e-07,0
4,275,5.845322903041961e-06,0
5,275,5.106219873596274e-07,0
6,275,1.2144857919338392e-07,0
7,275,7.702413995502866e-08,0
8,275,1.9442394716406852e-07,0
9,275,3.2588225167273777e-06,0
10,275,5.970007919131604e-07,0
1,276,6.990554084040923e-06,0
2,276,3.1556330668536248e-06,0
3,276,1.520750743111421e-07,0
4,276,1.4644886505266186e-05,0
5,276,3.714112040142936e-07,0
6,276,7.716123207046621e-08,0
7,276,3.5199440162614337e-07,0
8,276,2.5429858396819327e-07,0
9,276,1.9018948194116092e-07,0
10,276,8.351915994353476e-07,0
1,277,3.5088446566078346e-06,0
2,277,3.0131904082963956e-08,0
3,277,2.6045759682347125e-07,0
4,277,3.709417796926573e-06,0
5,277,6.788446853533969e-07,0
6,277,1.2569118723604333e-07,0
7,277,4.236787276568066e-08,0
8,277,1.9212508561849972e-07,0
9,277,7.731108553343802e-07,0
10,277,1.450013314752141e-06,0
1,278,5.0348794502497185e-06,0
2,278,4.058491867908742e-06,0
3,278,5.492542527463229e-07,0
4,278,1.02395906651509e-05,0
5,278,2.692945031412819e-07,0
6,278,5.801003766237045e-08,0
7,278,4.176806100986141e-07,0
8,278,4.914888336315926e-07,0
9,278,9.7120698683284e-07,0
10,278,7.214165975710785e-07,0
1,279,2.0939880869264016e-06,0
2,279,1.2055073739247746e-07,0
3,279,5.615642635348195e-07,0
4,279,6.65823245071806e-05,0
5,279,2.3666353854423505e-07,0
6,279,7.517554081459821e-07,0
7,279,3.38838759716964e-07,0
8,279,8.818946639621572e-08,0
9,279,1.4264415995057789e-06,0
10,279,2.3553339190129918e-07,0
1,280,1.5153693766478682e-06,0
2,280,5.720308422496601e-07,0
3,280,2.3026643702905858e-07,0
4,280,4.910266852675704e-06,0
5,280,1.4172401563428139e-07,0
6,280,1.0846180487078527e-07,0
7,280,2.2924270126623014e-07,0
8,280,1.6587885909302713e-07,0
9,280,2.3929220560603426e-07,0
10,280,7.071893719512445e-07,0
1,281,5.631013118545525e-05,0
2,281,4.231002094456926e-06,0
3,281,8.007014571376203e-07,0
4,281,2.4856748495949432e-05,0
5,281,1.3522742392524378e-07,0
6,281,1.215268952137194e-07,0
7,281,2.5154471927635313e-07,0
8,281,1.5890508109350776e-07,0
9,281,5.198307917453349e-07,0
10,281,4.15387603425188e-07,0
1,282,2.022726164341293e-07,0
2,282,2.7234779054197134e-07,0
3,282,9.123552899836795e-07,0
4,282,3.293336703791283e-05,0
5,282,3.0221912084016367e-07,0
6,282,6.395686682481028e-07,0
7,282,2.6274074116372503e-07,0
8,282,1.0742731859636478e-07,0
9,282,2.203068021344734e-07,0
10,282,2.407708166174416e-07,0
1,283,7.2308030212298036e-06,0
2,283,9.372585623168561e-07,0
3,283,9.108672429647413e-07,0
4,283,1.2783487363776658e-05,0
5,283,3.5956796295977256e-07,0
6,283,2.91405257257793e-07,0
7,283,8.918728866547099e-08,0
8,283,1.7170754063045024e-07,0
9,283,4.5467641029972583e-07,0
10,283,9.253209753978808e-08,0
1,284,1.4978225408412982e-05,0
2,284,2.794473914491391e-07,0
3,284,8.270284865830035e-07,0
4,284,8.301445291181153e-07,0
5,284,2.6886942805504077e-07,0
6,284,1.0407511297216843e-07,0
7,284,3.341342846852058e-08,0
8,284,1.6592878182564164e-07,0
9,284,4.22101379626838e-07,0
10,284,3.557809407084278e-07,0
1,285,4.883429483015789e-06,0
2,285,9.311835924563638e-08,0
3,285,2.0428016966889118e-07,0
4,285,5.401195721788099e-07,0
5,285,3.8720889961041394e-07,0
6,285,1.532477114096764e-07,0
