run,iteration,fitness,sure_generated
10,768,0.004625603556632996,0
1,769,7.007301974226721e-07,0
2,769,4.3054075860027297e-08,0
3,769,2.468731850058248e-07,0
4,769,0.004046826623380184,0
5,769,0.0007371565443463624,0
6,769,1.978198270080611e-06,0
7,769,9.077251093003724e-07,0
8,769,8.93634478416061e-07,0
9,769,6.837033652118407e-06,0
10,769,3.485643418343898e-08,0
1,770,2.647419421464292e-07,0
2,770,8.219792653108016e-05,0
3,770,2.5404560233255324e-07,0
4,770,0.002289444673806429,0
5,770,1.097543417927227e-06,0
6,770,3.776016228584922e-06,0
7,770,2.4025464426813414e-06,0
8,770,2.130841949110618e-06,0
9,770,0.00012192112626507878,0
10,770,3.662479173272004e-07,0
1,771,9.37725815219892e-07,0
2,771,9.22616791854125e-08,0
3,771,1.1852924330923997e-07,0
4,771,0.0018583250930532813,0
5,771,0.0011137300170958042,0
6,771,4.192154847260099e-06,0
7,771,1.1561223800526932e-06,0
8,771,1.034489741869038e-05,0
9,771,2.2961961576584144e-07,0
10,771,3.0225673981476575e-06,0
1,772,6.577791282325052e-06,0
2,772,3.0825202657069894e-07,0
3,772,9.171846500066749e-07,0
4,772,2.900943911754439e-07,0
5,772,6.292013665643026e-08,0
6,772,5.6203838028068276e-08,0
7,772,2.2078333472563827e-07,0
8,772,2.4420307909167605e-06,0
9,772,1.2717685422103386e-05,0
10,772,1.628571766332243e-07,0
1,773,7.527499974457896e-07,0
2,773,2.630730477903853e-06,0
3,773,3.8054881201787794e-07,0
4,773,0.0019001862965524197,0
5,773,0.0008819463546387851,0
6,773,8.107778057819814e-07,0
7,773,3.8140317428769777e-06,0
8,773,0.0045265997759997845,0
9,773,9.219788626069203e-05,0
10,773,3.463921757429489e-06,0
1,774,8.033014182728948e-07,0
2,774,4.714596343546873e-06,0
3,774,1.550677524164712e-07,0
4,774,1.0040090273832902e-05,0
5,774,1.7186848708661273e-05,0
6,774,8.801490594123607e-07,0
7,774,3.1849091897129256e-07,0
8,774,0.0016349543584510684,0
9,774,1.3094963833282236e-06,0
10,774,0.004984768573194742,0
1,775,8.768583938945085e-07,0
2,775,6.862438794996706e-07,0
3,775,2.1141714512395993e-07,0
4,775,3.7772076666442445e-07,0
5,775,0.002142527373507619,0
6,775,7.6881065069756e-07,0
7,775,6.881076046738599e-07,0
8,775,0.00015687085397075862,0
9,775,1.8855828898267646e-07,0
10,775,1.6946822611885182e-08,0
1,776,2.847152700269362e-07,0
2,776,1.585911206802848e-07,0
3,776,6.313995868367783e-07,0
4,776,0.00035763802588917315,0
5,776,0.001065699034370482,0
6,776,1.9259739474364324e-06,0
7,776,2.5357298909511883e-06,0
8,776,7.085473498591455e-06,0
9,776,5.025356131227454e-06,0
10,776,1.749479139334653e-08,0
1,777,3.355693820594752e-07,0
2,777,0.00019850165699608624,0
3,777,1.1255855270064785e-07,0
4,777,2.532204462113441e-06,0
5,777,2.1042208686594677e-07,0
6,777,9.010536814457737e-07,0
7,777,5.453967446555907e-07,0
8,777,0.002089674584567547,0
9,777,1.2322944712650497e-05,0
10,777,0.0019939823541790247,0
1,778,3.002562323217717e-07,0
2,778,1.649110890866723e-05,0
3,778,4.4722449388245877e-07,0
4,778,0.00011494478530948982,0
5,778,0.001452805008739233,0
6,778,2.1585340164165245e-06,0
7,778,2.7165369829162955e-06,0
8,778,6.060239456928684e-07,0
9,778,6.746176950400695e-06,0
10,778,1.197120838014598e-07,0
1,779,6.69095356897742e-07,0
2,779,0.0016074931481853127,0
3,779,1.8319697403512691e-07,0
4,779,0.0002497785317245871,0
5,779,8.640879514132394e-07,0
6,779,4.239434758801508e-07,0
7,779,8.518086360709276e-07,0
8,779,2.419075372017687e-06,0
9,779,7.514200206060195e-06,0
10,779,2.0113002108246292e-07,0
1,780,2.4624400793982204e-06,0
2,780,0.0007247896865010262,0
3,780,2.8633880333472916e-07,0
4,780,0.00023790971317794174,0
5,780,0.0024719517678022385,0
6,780,1.1657355116767576e-06,0
7,780,1.5029351629891607e-07,0
8,780,1.329859242105158e-05,0
9,780,4.332224852987565e-05,0
10,780,0.0007234333897940814,0
1,781,3.982228804488841e-07,0
2,781,4.3468858734740934e-08,0
3,781,3.574571962872142e-07,0
4,781,9.9882254289696e-06,0
5,781,0.00460797781124711,0
6,781,1.9233957573305815e-06,0
7,781,1.8943247823699494e-06,0
8,781,1.4070869838178623e-05,0
9,781,4.566898860502988e-05,0
10,781,2.786354707495775e-05,0
1,782,9.927058272296563e-06,0
2,782,1.1451845693954965e-06,0
3,782,6.992673320382892e-07,0
4,782,0.0005168932257220149,0
5,782,8.56108745210804e-05,0
6,782,1.0525985089770984e-05,0
7,782,1.5515574887103867e-06,0
8,782,7.570629918518534e-07,0
9,782,1.0049408956547268e-05,0
10,782,0.0002486162702552974,0
1,783,1.0050225540680913e-07,0
2,783,1.9045777662540786e-05,0
3,783,2.2569479085632338e-07,0
4,783,0.0019721752032637596,0
5,783,2.3097675239114324e-06,0
6,783,2.1468142676894786e-06,0
7,783,2.3466488983103773e-06,0
8,783,0.00010338029824197292,0
9,783,1.1185079529241193e-06,0
10,783,0.0010738993296399713,0
1,784,7.66170899169083e-07,0
2,784,1.2714261174551211e-05,0
3,784,2.3231707757531694e-07,0
4,784,0.0002585730981081724,0
5,784,0.0014178176643326879,0
6,784,9.95643631540588e-07,0
7,784,5.81712356506614e-06,0
8,784,8.035558494157158e-06,0
9,784,9.753500307851937e-06,0
10,784,1.2019138750929415e-07,0
1,785,5.984964559502259e-07,0
2,785,1.3624069651996251e-05,0
3,785,1.18386658698455e-07,0
4,785,9.862606384558603e-05,0
5,785,0.0008627537172287703,0
6,785,4.0378958487963246e-07,0
7,785,1.8948941260532592e-06,0
8,785,1.351919252101652e-07,0
9,785,4.101489139429759e-06,0
10,785,2.3079016031601896e-08,0
1,786,7.714909315836849e-07,0
2,786,1.2334091934462776e-06,0
3,786,1.937785469863229e-07,0
4,786,2.3871798475738615e-05,0
5,786,0.0016983618261292577,0
6,786,2.632926907608635e-07,0
7,786,1.1519487088662572e-06,0
8,786,0.0015309411101043224,0
9,786,1.964453622349538e-05,0
10,786,7.412939157802612e-05,0
1,787,6.738306979059416e-07,0
2,787,0.0014438837533816695,0
3,787,6.476990961346019e-07,0
4,787,7.207845919765532e-05,0
5,787,0.0017130187479779124,0
6,787,5.036234142608009e-06,0
7,787,3.894095698342426e-06,0
8,787,7.9410356192966e-06,0
9,787,2.046872759819962e-05,0
10,787,1.6688496543793008e-05,0
1,788,1.0876208307308843e-06,0
2,788,0.0001520592049928382,0
3,788,5.106362550577614e-07,0
4,788,0.00012154842988820747,0
5,788,0.0001479144411860034,0
6,788,1.4195528819982428e-05,0
7,788,1.624583319426165e-06,0
8,788,1.1944850484724157e-05,0
9,788,5.707600394089241e-06,0
10,788,5.560222689382499e-06,0
1,789,1.4364125036081532e-06,0
2,789,1.2177035841887118e-06,0
3,789,4.3820233486258076e-07,0
4,789,0.00011907418956980109,0
5,789,5.783304732176475e-05,0
6,789,3.2648077308294887e-07,0
7,789,2.656800006661797e-07,0
8,789,5.305589183990378e-06,0
9,789,2.670196863618912e-06,0
10,789,0.0036753169260919094,0
1,790,4.2608385797393566e-07,0
2,790,1.5428115318627533e-07,0
3,790,2.7119679657516826e-07,0
4,790,6.942017353139818e-05,0
5,790,0.004193003289401531,0
6,790,4.277267635188764e-06,0
7,790,3.5104059747936844e-07,0
8,790,0.006067818030714989,0
9,790,2.0625900276627362e-07,0
10,790,1.7799837337406643e-07,0
1,791,3.960837773320236e-07,0
2,791,1.9696431991178542e-05,0
3,791,1.3392957498581382e-07,0
4,791,5.923418939346448e-06,0
5,791,0.0017314262222498655,0
6,791,8.426370186498389e-06,0
7,791,1.2170730769867077e-06,0
8,791,0.00047605723375454545,0
9,791,1.8076160301916389e-07,0
10,791,9.810682968236506e-07,0
1,792,4.2435127056705824e-07,0
2,792,4.45280505800838e-08,0
3,792,4.198352883122425e-07,0
4,792,0.0030409563332796097,0
5,792,0.0007085506804287434,0
6,792,4.060589162691031e-06,0
7,792,8.470652232972498e-07,0
8,792,0.0014790614368394017,0
9,792,2.44667830884282e-07,0
10,792,0.001381321926601231,0
1,793,1.234298110830423e-06,0
2,793,9.019015578815015e-07,0
3,793,3.2750799050518253e-07,0
4,793,0.00046185412793420255,0
5,793,5.654429696733132e-05,0
6,793,1.4884074062138097e-06,0
7,793,8.750268989388132e-07,0
8,793,4.894178346148692e-06,0
9,793,2.7706772698365967e-07,0
10,793,0.0014025093987584114,0
1,794,4.257376531313639e-07,0
2,794,6.120379794083419e-07,0
3,794,1.2222886880408623e-07,0
4,794,7.83895084168762e-05,0
5,794,0.0031679586973041296,0
6,794,2.966753299915581e-06,0
7,794,4.553034500531794e-07,0
8,794,1.4105670743447263e-05,0
9,794,9.475952538195997e-07,0
10,794,3.217579796910286e-05,0
1,795,2.729380810251314e-07,0
2,795,1.8444110537529923e-05,0
3,795,3.284577871909278e-07,0
4,795,1.1759440894820727e-05,0
5,795,0.0025877999141812325,0
6,795,4.7514909056189936e-06,0
7,795,1.3048204436927335e-06,0
8,795,2.071595190500375e-05,0
9,795,1.73691049099034e-07,0
10,795,0.004692429676651955,0
1,796,2.859805135813076e-06,0
2,796,5.702251655748114e-05,0
3,796,1.1812674927114131e-07,0
4,796,7.711300895607565e-06,0
5,796,4.268491466064006e-05,0
6,796,1.88364907671712e-07,0
7,796,1.5256952110576094e-06,0
8,796,0.0004499850620049983,0
9,796,1.8365937648923136e-05,0
10,796,3.454416841464081e-08,0
1,797,1.2092560837118072e-06,0
2,797,3.5274648979566336e-08,0
3,797,5.185221425563213e-07,0
4,797,0.00016754717216826975,0
5,797,6.846532050985843e-05,0
6,797,4.259574780007824e-06,0
7,797,2.6139225610677386e-06,0
8,797,0.000300654792226851,0
9,797,3.3943467769859126e-06,0
10,797,0.00031586241675540805,0
1,798,7.690951520089584e-07,0
2,798,0.002195143373683095,0
3,798,3.523319946907577e-07,0
4,798,3.121168629149906e-05,0
5,798,0.00032984884455800056,0
6,798,5.975703061267268e-07,0
7,798,1.3141532235749764e-06,0
8,798,0.00017677777213975787,0
9,798,2.659802476046025e-06,0
10,798,5.9591553025484245e-08,0
1,799,1.1284414540568832e-06,0
2,799,1.7588226910447702e-05,0
3,799,2.614474965412228e-07,0
4,799,4.5783304813085124e-05,0
5,799,2.311735869398035e-08,0
6,799,1.2008233625238063e-06,0
7,799,5.728515475311724e-07,0
8,799,0.00013678731920663267,0
9,799,1.1575087228266057e-05,0
10,799,4.5984780427943406e-08,0
1,800,8.715012427273905e-07,0
2,800,5.069686267233919e-06,0
3,800,3.309894225367316e-07,0
4,800,3.886390186380595e-05,0
5,800,0.0005026293802075088,0
6,800,2.6769714622787433e-06,0
7,800,5.352962944016326e-06,0
8,800,5.197605901230418e-07,0
9,800,3.473822062005638e-06,0
10,800,0.003120082663372159,0
1,801,8.736860195313056e-07,0
2,801,0.00044987176079303026,0
3,801,1.8469803819698427e-07,0
4,801,4.9632151785772294e-05,0
5,801,0.0029709350783377886,0
6,801,1.5381427829197492e-06,0
7,801,1.0004824844145332e-06,0
8,801,2.3728807718725875e-05,0
9,801,1.5050822810280806e-07,0
10,801,1.5792272733961e-07,0
1,802,2.1431851848774386e-07,0
2,802,3.936102439183742e-05,0
3,802,4.087880611791661e-08,0
4,802,0.00033680209890007973,0
5,802,1.4404494322661776e-05,0
6,802,7.99326335254591e-06,0
7,802,5.932948624831624e-06,0
8,802,3.9974770515982527e-07,0
9,802,1.6797650914668338e-06,0
10,802,2.818167743612321e-08,0
1,803,1.155409790953854e-06,0
2,803,4.786118370248005e-05,0
3,803,3.1013519219413865e-07,0
4,803,3.979473149229307e-06,0
5,803,0.00020226470951456577,0
6,803,1.2380404541545431e-06,0
7,803,1.5168933487075265e-06,0
8,803,3.800457852776162e-05,0
9,803,7.610679375602558e-08,0
10,803,5.274758677842328e-06,0
1,804,1.5606040051352466e-06,0
2,804,4.249805715517141e-05,0
3,804,2.296927590350606e-07,0
4,804,0.00025262459530495107,0
5,804,0.0005024857819080353,0
6,804,6.636380931013264e-06,0
7,804,4.30607497037272e-06,0
8,804,1.7880476832488057e-07,0
9,804,2.3680843241891125e-07,0
10,804,0.0005983005394227803,0
1,805,4.52207495982293e-06,0
2,805,0.0012172939023002982,0
3,805,1.2828256501506985e-07,0
4,805,0.0005317930481396616,0
5,805,1.1102218167025057e-07,0
6,805,3.5010768328902486e-07,0
7,805,6.087668680265779e-07,0
8,805,8.998371470170241e-08,0
9,805,2.448444502078928e-05,0
10,805,3.051220076599748e-08,0
1,806,3.6718462069984525e-05,0
2,806,3.9179049053927884e-05,0
3,806,1.8809446089562698e-07,0
4,806,0.0004072807787451893,0
5,806,2.0458292055991478e-05,0
6,806,9.120907975557202e-07,0
7,806,2.936136979769799e-06,0
8,806,2.449526391501422e-06,0
9,806,1.7229218940428837e-07,0
10,806,4.909286985821382e-07,0
1,807,8.687729291523283e-07,0
2,807,1.2007348232145887e-05,0
3,807,3.2038283848123683e-07,0
4,807,0.00012870992941316217,0
5,807,2.8736021704389714e-06,0
6,807,2.8922528372277156e-07,0
7,807,4.854286430600041e-07,0
8,807,0.00014830747386440635,0
9,807,1.1724574733307236e-06,0
10,807,1.9016630176338367e-05,0
1,808,6.73607985390845e-07,0
2,808,6.167819810798392e-05,0
3,808,3.17802005156409e-07,0
4,808,0.0001587563456268981,0
5,808,0.0021145627833902836,0
6,808,1.4684063387448987e-07,0
7,808,7.46124669603887e-07,0
8,808,0.003728948999196291,0
9,808,2.8158835903013824e-06,0
10,808,0.0009312517940998077,0
1,809,4.0368973941440345e-07,0
2,809,0.00021816961816512048,0
3,809,1.4431316230911762e-07,0
4,809,1.578035153215751e-05,0
5,809,0.0005049448809586465,0
6,809,4.2379656406410504e-07,0
7,809,4.956129487254657e-06,0
8,809,0.0037262330297380686,0
9,809,1.1331336281728e-05,0
10,809,2.230538171943408e-07,0
1,810,3.881283419104875e-07,0
2,810,3.4618362406035885e-05,0
3,810,3.603552727327042e-07,0
4,810,0.00011056478251703084,0
5,810,0.0018264668760821223,0
6,810,3.910455461664242e-07,0
7,810,1.8252608242619317e-06,0
8,810,4.198022907075938e-06,0
9,810,6.848807743153884e-08,0
10,810,0.00469721807166934,0
1,811,4.3498192781044054e-07,0
2,811,0.0003417361876927316,0
3,811,1.3901477302624698e-07,0
4,811,0.00011469348828541115,0
5,811,0.0017398642376065254,0
6,811,5.651389756167191e-07,0
7,811,2.990709049299767e-07,0
8,811,0.00015950681699905545,0
9,811,9.056580165633932e-05,0
10,811,1.7956585551814896e-08,0
1,812,2.3976104785106145e-05,0
2,812,0.0005697752931155264,0
3,812,2.3405915783314413e-07,0
4,812,0.0003754023928195238,0
5,812,0.0015785021241754293,0
6,812,5.5564041758771054e-06,0
7,812,2.922501494140306e-07,0
8,812,4.6068030314927455e-06,0
9,812,2.1654782358382363e-06,0
10,812,0.0019768308848142624,0
1,813,5.16950024120888e-07,0
2,813,3.6372435374687484e-07,0
3,813,1.06866778537551e-07,0
4,813,0.0002662537735886872,0
5,813,0.004237934947013855,0
6,813,1.2747403843604843e-07,0
7,813,8.255595957962214e-07,0
8,813,7.980996451806277e-05,0
9,813,9.847673027252313e-06,0
10,813,1.689078203526151e-06,0
1,814,8.161109121829213e-08,0
2,814,2.5339770218124613e-05,0
3,814,4.2055469862134487e-07,0
4,814,9.280117956222966e-05,0
5,814,0.00243734335526824,0
6,814,4.298169642424909e-06,0
7,814,9.749908258527284e-07,0
8,814,2.5523713702568784e-06,0
9,814,1.278682793781627e-05,0
10,814,8.522119543385998e-08,0
1,815,2.6908233508038393e-07,0
2,815,6.295615548879141e-06,0
3,815,2.0912403897455079e-07,0
4,815,8.47575647640042e-05,0
5,815,0.00048801256343722343,0
6,815,5.004045760870213e-06,0
7,815,3.3786707263061544e-06,0
8,815,0.00046054477570578456,0
9,815,1.8775881471810862e-05,0
10,815,0.0004329500370658934,0
1,816,1.8193992218584754e-05,0
2,816,0.005063142627477646,0
3,816,3.850679775041499e-07,0
4,816,0.0021333994809538126,0
5,816,0.00015754236665088683,0
6,816,1.0729761470429366e-06,0
7,816,1.131328417613986e-06,0
8,816,0.00134464877191931,0
9,816,8.044804076234868e-07,0
10,816,0.0009268657304346561,0
1,817,3.5109800933241786e-07,0
2,817,1.8346974002270144e-06,0
3,817,1.4498627365355787e-07,0
4,817,2.475701148796361e-05,0
5,817,0.001958634005859494,0
6,817,4.134037681069458e-06,0
7,817,4.6937502702348866e-06,0
8,817,2.084134757751599e-05,0
9,817,0.00013867700181435794,0
10,817,6.545758424181258e-06,0
1,818,4.818489287572447e-07,0
2,818,0.0008674298878759146,0
3,818,2.849366182999802e-07,0
4,818,0.0006857537082396448,0
5,818,0.003985920455306768,0
6,818,1.248254534402804e-06,0
7,818,6.225731681297475e-07,0
8,818,1.6430977893833187e-06,0
9,818,7.097024763424997e-07,0
10,818,1.103540307667572e-05,0
1,819,5.647279067488853e-06,0
2,819,0.0011037553194910288,0
3,819,3.7460526414179185e-07,0
4,819,4.051501673529856e-05,0
5,819,0.0010992562165483832,0
6,819,9.006092938079746e-08,0
7,819,2.1010189357184572e-06,0
8,819,1.454645598641946e-06,0
9,819,1.152699837803084e-06,0
10,819,1.648189368097519e-06,0
1,820,1.7232607660844224e-06,0
2,820,1.4587625685180683e-07,0
3,820,4.6680051468683814e-07,0
4,820,0.001294745015911758,0
5,820,1.2813299008485046e-06,0
6,820,4.866502422373742e-06,0
7,820,1.7567316490385565e-06,0
8,820,1.356697794108186e-05,0
9,820,6.14199016126804e-05,0
10,820,0.0035097787622362375,0
1,821,5.815630856886855e-07,0
2,821,0.0037465360946953297,0
3,821,1.4149591720524768e-07,0
4,821,1.2008517842332367e-05,0
5,821,8.706285007065162e-05,0
6,821,1.2068915111740353e-06,0
7,821,4.1864245758915786e-06,0
8,821,2.7114583645015955e-05,0
9,821,1.3707032849197276e-05,0
10,821,8.101838830043562e-06,0
1,822,1.6527999378013192e-06,0
2,822,1.0913416190305725e-05,0
3,822,1.5928506513773755e-07,0
4,822,0.0007630003383383155,0
5,822,7.331349479500204e-06,0
6,822,2.72058798600483e-07,0
7,822,2.744686469213775e-07,0
8,822,4.798520762960834e-07,0
9,822,2.9554446427937364e-06,0
10,822,0.0023718203883618116,0
1,823,4.777734261551814e-07,0
2,823,0.0005861668614670634,0
3,823,1.2486886191709345e-07,0
4,823,1.3131877949490445e-06,0
5,823,0.0029831542633473873,0
6,823,2.7565321943257004e-05,0
7,823,6.505794090116979e-07,0
8,823,0.00020046421559527516,0
9,823,9.052464520209469e-06,0
10,823,9.295144081988838e-06,0
1,824,7.156244805628376e-07,0
2,824,0.0001391760160913691,0
3,824,3.5563439837460464e-07,0
4,824,7.218298560474068e-05,0
5,824,0.00017649983055889606,0
6,824,3.2832491569934064e-07,0
7,824,1.6334946622009738e-06,0
8,824,0.0008493713685311377,0
9,824,5.556774794968078e-06,0
10,824,0.005456091370433569,0
1,825,1.2500703405748936e-06,0
2,825,0.0003375256201252341,0
3,825,4.901215788777336e-07,0
4,825,0.0004971452872268856,0
5,825,1.2223694056956447e-07,0
6,825,6.326034167614125e-07,0
7,825,1.1256346397203743e-06,0
8,825,1.1922871635761112e-05,0
9,825,3.867255031764216e-07,0
10,825,0.004716634750366211,0
1,826,1.6882338968571275e-05,0
2,826,0.0004810945247299969,0
3,826,1.2756137834912806e-07,0
4,826,8.747607353143394e-05,0
5,826,0.0030493419617414474,0
6,826,2.0195541310386034e-06,0
7,826,5.391577246882662e-07,0
8,826,0.0027395656798034906,0
9,826,1.0951316653518006e-07,0
10,826,0.0036496107932180166,0
1,827,2.9431225812004413e-06,0
2,827,0.001476910663768649,0
3,827,1.3004233778701746e-07,0
4,827,1.6465548469568603e-05,0
5,827,0.0019012357806786895,0
6,827,8.959666502050823e-07,0
7,827,2.933999439846957e-06,0
8,827,1.296340656153916e-06,0
9,827,4.2462650640118227e-07,0
10,827,9.737032087286934e-07,0
1,828,8.404564368902356e-07,0
2,828,3.6842848771811987e-07,0
3,828,1.2838205520893098e-07,0
4,828,0.00013899937039241195,0
5,828,0.0001425241498509422,0
6,828,1.0894447086684522e-06,0
7,828,4.2350077933406283e-07,0
8,828,1.9391538899071747e-06,0
9,828,6.176171041261114e-07,0
10,828,1.7956449482880998e-06,0
1,829,2.738724560913397e-06,0
2,829,2.851170393114444e-07,0
3,829,1.5975949452240457e-07,0
4,829,0.00031663960544392467,0
5,829,0.0016570610459893942,0
6,829,2.264947852381738e-06,0
7,829,2.548639770338923e-07,0
8,829,1.0124308573722374e-05,0
9,829,2.49548666033661e-05,0
10,829,5.523245818039868e-06,0
1,830,1.4599266933146282e-06,0
2,830,5.14731209477759e-06,0
3,830,1.0625922186591197e-06,0
4,830,0.0034577955957502127,0
5,830,2.432773840155278e-07,0
6,830,8.905097814704277e-08,0
7,830,2.02892465495097e-06,0
8,830,0.00018604291835799813,0
9,830,3.0929226113585173e-07,0
10,830,1.1951248779951129e-05,0
1,831,1.2220511962368619e-06,0
2,831,4.804792865797936e-07,0
3,831,8.930751960178895e-08,0
4,831,0.0003001148288603872,0
5,831,0.0037027751095592976,0
6,831,2.5632846245571272e-06,0
7,831,4.1606605805100116e-07,0
8,831,4.680463462136686e-06,0
9,831,5.162078764442413e-07,0
10,831,5.241368228325882e-08,0
1,832,2.9349419037316693e-06,0
2,832,0.0015325580025091767,0
3,832,1.6179770057078713e-07,0
4,832,0.0006832594517618418,0
5,832,0.0018647696124389768,0
6,832,4.2629385461623315e-06,0
7,832,2.2282105760496052e-07,0
8,832,0.00010708232730394229,0
9,832,4.466477548703551e-06,0
10,832,0.00042876097722910345,0
1,833,6.082568120291398e-07,0
2,833,1.1135562999697868e-05,0
3,833,2.1125477189798403e-07,0
4,833,0.0007885500090196729,0
5,833,0.0016067310934886336,0
6,833,1.1565783779587946e-06,0
7,833,3.33792172568792e-07,0
8,833,3.0315088679344626e-06,0
9,833,2.5022354748216458e-06,0
10,833,9.622857533031492e-07,0
1,834,1.0041308087238576e-06,0
2,834,0.002936681266874075,0
3,834,9.625505015264935e-08,0
4,834,0.00024767976719886065,0
5,834,3.285431012045592e-05,0
6,834,4.1022616414920776e-07,0
7,834,9.773871170182247e-06,0
8,834,3.36506275289139e-07,0
9,834,1.3161558854335453e-05,0
10,834,1.772655622289676e-08,0
1,835,2.923925137565675e-07,0
2,835,0.00022944006195757538,0
3,835,6.64940898786881e-07,0
4,835,0.00045522223808802664,0
5,835,2.664756493686582e-06,0
6,835,1.1962384860453312e-06,0
7,835,6.355618893394421e-07,0
8,835,0.004454886075109243,0
9,835,2.1638881264607335e-07,0
10,835,0.0005769084091298282,0
1,836,3.6166238714940846e-07,0
2,836,3.733688572538085e-05,0
3,836,6.821140630108857e-08,0
4,836,0.00046398950507864356,0
5,836,5.63161620448227e-06,0
6,836,1.3768404869551887e-06,0
7,836,1.8581347376311896e-06,0
8,836,1.5283795562481828e-07,0
9,836,5.849654826306505e-06,0
10,836,5.248458182904869e-05,0
1,837,4.7531011659884825e-07,0
2,837,0.00308117363601923,0
3,837,1.6818063386381255e-07,0
4,837,0.00019917752069886774,0
5,837,0.0008811058942228556,0
6,837,5.62150887617463e-07,0
7,837,2.5589192773622926e-06,0
8,837,0.0010187492007389665,0
9,837,2.475291296377691e-07,0
10,837,1.8119067135557998e-08,0
1,838,1.0536390391280293e-06,0
2,838,0.0002101236896123737,0
3,838,1.0121096494231097e-07,0
4,838,9.204099171711277e-08,0
5,838,0.0010121208615601063,0
6,838,1.1569688922463683e-06,0
7,838,3.0983119359007105e-06,0
8,838,0.0004298407875467092,0
9,838,3.6001885746372864e-05,0
10,838,1.8512477595322707e-07,0
1,839,5.180244215807761e-07,0
2,839,1.0150350135518238e-05,0
3,839,8.083660674174098e-08,0
4,839,0.0003777197562158108,0
5,839,0.0011157544795423746,0
6,839,2.5201088647008874e-06,0
7,839,4.311004317969491e-07,0
8,839,0.00025549906422384083,0
9,839,1.4176416698319372e-05,0
10,839,2.1176113023102516e-06,0
1,840,1.3664708831129246e-06,0
2,840,0.0025894909631460905,0
3,840,8.898254577616171e-07,0
4,840,2.5403120162081905e-05,0
5,840,5.250039976090193e-07,0
6,840,1.2757237755067763e-06,0
7,840,1.8333881826038123e-06,0
8,840,2.457033951941412e-05,0
9,840,2.554357081407943e-07,0
10,840,5.253422841633437e-06,0
1,841,6.658780762336391e-07,0
2,841,0.0005041590193286538,0
3,841,2.3058758813476743e-07,0
4,841,5.458777741296217e-05,0
5,841,0.0024483033921569586,0
6,841,1.099510200219811e-06,0
7,841,9.194404810841661e-06,0
8,841,0.0024394881911575794,0
9,841,6.236548506421968e-05,0
10,841,0.00024164888600353152,0
1,842,3.642303454398643e-07,0
2,842,1.1811578133347211e-06,0
3,842,6.186677410369157e-07,0
4,842,0.0006220156792551279,0
5,842,0.004868702497333288,0
6,842,6.6890761445392855e-06,0
7,842,5.307936589815654e-06,0
8,842,0.0032763807103037834,0
9,842,1.7902357285493053e-07,0
10,842,0.004936699755489826,0
1,843,5.716893269891443e-07,0
2,843,5.200265462690368e-08,0
3,843,8.16302687667303e-08,0
4,843,0.0017675032140687108,0
5,843,0.0010141149396076798,0
6,843,9.888070053420961e-06,0
7,843,5.197533710088464e-07,0
8,843,7.291441050938374e-08,0
9,843,2.0820851204916835e-05,0
10,843,0.0046158358454704285,0
1,844,7.641233423782978e-07,0
2,844,1.0035637387773022e-07,0
3,844,5.665699518431211e-07,0
4,844,0.00012298134970478714,0
5,844,4.0398617784376256e-07,0
6,844,2.9390048439381644e-06,0
7,844,1.6704174754522683e-07,0
8,844,0.00043720463872887194,0
9,844,1.0646842838468729e-06,0
10,844,5.057597445556894e-05,0
1,845,2.205260045684554e-07,0
2,845,8.992252332973294e-06,0
3,845,2.0985577009469125e-07,0
4,845,0.0004352073010522872,0
5,845,0.00019439532479736954,0
6,845,3.6955825066797843e-07,0
7,845,1.6495396266691387e-06,0
8,845,0.0004067973350174725,0
9,845,1.3240001806025248e-07,0
10,845,5.144017123370759e-08,0
1,846,2.145159783140116e-07,0
2,846,1.1433394320192747e-06,0
3,846,2.331274231437419e-07,0
4,846,0.0002689226530492306,0
5,846,0.0018055852269753814,0
6,846,1.2964080724486848e-06,0
7,846,5.161513854545774e-06,0
8,846,4.972562692273641e-06,0
9,846,7.045736793998003e-08,0
10,846,1.284469817619538e-06,0
1,847,5.012604447074409e-07,0
2,847,5.2695118938572705e-05,0
3,847,5.320790137375297e-07,0
4,847,0.011349535547196865,0
5,847,5.195879566599615e-07,0
6,847,3.4560343920020387e-07,0
7,847,1.1087178108937223e-06,0
8,847,6.1511896092270035e-06,0
9,847,2.0184045297355624e-06,0
10,847,8.597285159339663e-07,0
1,848,6.82785127992247e-07,0
2,848,0.0002694436989258975,0
3,848,4.889404863206437e-07,0
4,848,0.002868425101041794,0
5,848,0.0025628337170928717,0
6,848,1.672280234288337e-07,0
7,848,5.3449753067980055e-06,0
8,848,0.00019181582320015877,0
9,848,1.7476642142355558e-06,0
10,848,0.0005185996415093541,0
1,849,2.9536852252931567e-07,0
2,849,1.832840666793345e-06,0
3,849,6.785717943103009e-08,0
4,849,0.0011719444300979376,0
5,849,0.003017939394339919,0
6,849,3.149287977066706e-06,0
7,849,2.138456920874887e-06,0
8,849,2.0371778930439177e-07,0
9,849,9.764626884134486e-05,0
10,849,6.294987542787567e-05,0
1,850,8.832291769067524e-07,0
2,850,2.5971154116177786e-08,0
3,850,2.866779595933622e-07,0
4,850,0.0002527081815060228,0
5,850,4.1665774915600196e-05,0
6,850,4.202292984700762e-06,0
7,850,6.351897354761604e-07,0
8,850,3.8122830119391438e-06,0
